danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature,song_name,artist_name,popularity
0.813,0.783,1,-5.347,1,0.215,0.707,0.0,0.219,0.927,129.208,audio_features,2MJVc9F85EPNiSfD1KKhC9,213480,4,Los Mensajes del Whatsapp,Cartel De Santa,71
0.749,0.85,0,-4.346,1,0.0468,0.0319,4.81e-05,0.0678,0.672,145.983,audio_features,5EzitieoPnjyKHAq0gfRMa,190423,4,Ko Ko Bop,EXO,66
0.651,0.402,11,-9.303,1,0.028,0.639,7.73e-05,0.0765,0.258,119.873,audio_features,3AoeaZs8dFemFJr3JdzOL0,345600,4,You Are Not Alone,Michael Jackson,70
0.728,0.752,1,-6.479,1,0.0781,0.213,0.0461,0.407,0.817,114.745,audio_features,1IeyiEMbt4GY7HDD8rD6PE,215933,4,The Way I Are - Extended Version,Timbaland,49
0.491,0.588,1,-6.177,1,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,audio_features,0Qh38w01QRXK6KHIv0e3hb,269600,4,What About Us,P!nk,78
0.759,0.636,6,-5.585,1,0.0369,0.0224,0.000143,0.166,0.536,109.976,audio_features,5cpJFiNwYyWwFLH0V6B3N8,214507,4,Del Mar,Ozuna,72
0.686,0.888,1,-3.348,1,0.0857,0.00134,0.000689,0.0736,0.108,142.015,audio_features,0Q3SC6kEhxYagDP3bFe5K9,243380,4,Keep It Mello (feat. Omar LinX),Marshmello,60
0.686,0.84,8,-5.232,1,0.0317,0.286,0.0,0.215,0.91,128.857,audio_features,1WcbxPlYuM4ksE7Mc1aMWW,332947,4,Enseñame a Olvidar - Live,Aventura,35
0.87,0.548,10,-5.253,0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,audio_features,0lREs0EdgrMQQKw00yx0Ct,153750,4,Una Noche en Medellín,Cris Mj,81
0.825,0.666,4,-4.847,0,0.0555,0.143,2.79e-06,0.237,0.763,96.988,audio_features,7quMF9wg8euCqkoxWXE0Qh,187983,4,"Kamariya (From ""Stree"")",Aastha Gill,0
0.912,0.598,6,-7.718,0,0.0877,0.0718,1.12e-06,0.0892,0.533,98.006,audio_features,2QpUWi6VSNOt2WyH5FIeLD,180840,4,Pookie,Aya Nakamura,63
0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,audio_features,4HlFJV71xXKIGcU3kRyttv,216773,4,"Hey, Soul Sister",Train,85
0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90.0,audio_features,2rizacJSyD9S1IQUxUxnsK,194080,4,All We Know,The Chainsmokers,72
0.633,0.723,7,-5.311,1,0.0311,0.667,0.000144,0.197,0.652,136.971,audio_features,2BA9Hij5ytTocqk1rZXh5D,212547,4,Contigo,Calibre 50,33
0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996,audio_features,0YImOCkIJ2PWhCXaURCZnY,324307,4,I Know What You Want (feat. Flipmode Squad),Busta Rhymes,74
0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,audio_features,10Nmj3JCNoMeBQ87uw5j8k,282160,4,Dani California,Red Hot Chili Peppers,82
0.615,0.878,3,-4.056,1,0.035,0.052,1.16e-06,0.326,0.72,127.906,audio_features,2awKQgW88iq9jFM54VaCAp,228560,4,El Sol No Regresa,La Quinta Estacion,78
0.309,0.596,5,-5.599,1,0.0293,0.101,0.0,0.21,0.161,164.587,audio_features,1zng9uqqXoPkmU05nsAlsw,394400,3,Bed Of Roses,Bon Jovi,75
0.77,0.191,8,-17.37,1,0.355,0.648,0.0,0.203,0.619,75.045,audio_features,3v72fdPPqFMe02My4QupwO,277400,4,Não Troco,Hungria Hip Hop,63
0.392,0.839,7,-1.921,1,0.193,0.158,0.0,0.3,0.232,168.001,audio_features,6Iocm6VMu6bVNYwiDoyQFW,238693,4,Coming Home,Diddy - Dirty Money,70
0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,audio_features,5I79GNku8Oa7dhfM9ZOmuZ,217667,4,Black and Yellow,Wiz Khalifa,58
0.769,0.837,6,-4.057,0,0.14,0.652,0.0,0.0986,0.819,100.962,audio_features,6z4tCZC3q4XtqAjJwXjq8N,163960,4,Gece Gölgenin Rahatına Bak,Çağatay Akman,52
0.543,0.587,2,-3.792,1,0.0267,0.713,0.0,0.0677,0.309,92.033,audio_features,5dq3L78FejIKDrQ9tvI4bv,276585,4,Mann Bharrya,B Praak,48
0.311,0.607,1,-6.578,1,0.11,0.0174,0.0,0.131,0.286,188.7,audio_features,2xgACMNtJ5YktyvOC83SPO,168086,4,On The Ground,ROSÉ,80
0.736,0.662,8,-6.158,1,0.179,0.102,0.0,0.0894,0.553,148.027,audio_features,4ls15lRd7NUG8cjgsNjMYO,289467,4,BedRock,Young Money,51
0.757,0.938,2,-2.581,1,0.0906,0.349,3.62e-05,0.515,0.629,125.024,audio_features,7nZXhlDto9K0QaOFvq2xeZ,257954,4,Milu - Ao Vivo,Gusttavo Lima,47
0.775,0.598,2,-7.274,1,0.0535,0.00175,4.44e-06,0.253,0.356,129.988,audio_features,0lnIJmgcUpEpe4AZACjayW,232560,4,Sorry,Beyoncé,68
0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,audio_features,3hkC9EHFZNQPXrtl8WPHnX,341055,4,Agar Tum Saath Ho,Alka Yagnik,77
0.335,0.837,9,-4.437,0,0.0546,0.377,0.132,0.334,0.608,177.709,audio_features,2TPZomzhdB7toV3cx0hj08,249267,4,Pa’ Dónde Se Fue,Mon Laferte,73
0.824,0.925,11,-5.814,0,0.0965,0.0263,0.376,0.247,0.554,163.854,audio_features,2vlgOAH3M8Fmo19wOjeRyw,306000,4,Freestyler,Bomfunk MC's,60
0.384,0.658,7,-5.125,1,0.05,0.201,0.0,0.245,0.67,82.43,audio_features,7GfdU12uRL2xtSQcRXmqNN,270545,3,Laare,Maninder Buttar,62
0.668,0.727,7,-6.55,0,0.027,0.514,1.9e-05,0.1,0.939,139.991,audio_features,3pCt2wRdBDa2kCisIdHWgF,344571,4,To the Bone,Pamungkas,79
0.668,0.727,7,-6.55,0,0.027,0.514,1.9e-05,0.1,0.939,139.991,audio_features,3pCt2wRdBDa2kCisIdHWgF,344571,4,To the Bone,Pamungkas,79
0.667,0.767,8,-6.574,0,0.0342,0.163,1.89e-05,0.12,0.73,87.041,audio_features,0IQRRlpomabOlzy39mcmmq,259215,4,Barsaat Ki Dhun,Rochak Kohli,57
0.724,0.78,1,-6.772,1,0.0803,0.139,0.0,0.0371,0.771,104.024,audio_features,6Y0mJNAcx8CDBOhSy6icFP,200920,4,Back It Up (feat. Jennifer Lopez & Pitbull) - Video Version,Prince Royce,53
0.552,0.75,10,-5.215,0,0.039,0.445,7.37e-05,0.291,0.4,89.999,audio_features,3ySVdXje5nm31d7vL3jNV3,340400,4,Galliyan,Ankit Tiwari,67
0.682,0.658,2,-5.251,1,0.0432,0.0823,0.0,0.0851,0.784,77.978,audio_features,2GSr8anleCXKLNjjjijoMZ,217987,4,Yo Quisiera,Reik,78
0.753,0.815,5,-4.857,1,0.0613,0.0313,1.74e-06,0.191,0.567,106.998,audio_features,03wvlNaxFKB9sge4U6vyPE,199653,4,MORE & MORE (English Version),TWICE,45
0.739,0.841,5,-4.162,1,0.06,0.0312,0.0,0.173,0.562,106.99,audio_features,3omvXShuRPM3zbDpWYqf5g,199653,4,MORE & MORE,TWICE,68
0.348,0.717,4,-5.634,1,0.0882,0.311,0.0,0.0786,0.28,66.21,audio_features,07rhyW77lp2bGv8EQoZy6k,416778,4,We Are the World 25 for Haiti,Artists for Haiti,51
0.758,0.557,7,-4.568,1,0.034,0.0117,0.0,0.0418,0.781,126.986,audio_features,2fQxE0jVrjNMT9oJAXtSJR,231840,4,Domino,Jessie J,77
0.528,0.447,4,-15.255,1,0.0435,0.189,0.0,0.0745,0.292,72.58,audio_features,3Z2tPWiNiIpg8UMMoowHIk,427333,4,We Are The World,U.S.A. For Africa,69
0.757,0.75,2,-4.021,0,0.224,0.358,0.0,0.189,0.793,78.033,audio_features,6WLPilTKfaqLDFj1RhKF1c,205439,4,Jattwaad,Harf Cheema,46
0.865,0.687,10,-3.744,0,0.217,0.242,0.0,0.158,0.486,139.023,audio_features,1rkfJLgTlB6XYNjgZ0sVaK,242407,4,T-Shirt,Migos,69
0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,audio_features,09IStsImFySgyp0pIQdqAc,184732,4,The Middle,Zedd,82
0.849,0.521,11,-12.999,0,0.216,0.304,1.65e-06,0.115,0.763,95.265,audio_features,7nYvUtkQMx1v80S2FH2s9J,248867,4,Regulate,Warren G,76
0.645,0.517,9,-6.708,0,0.0273,0.522,3.27e-06,0.0905,0.259,106.906,audio_features,6UgcN95w7vQxkR8sEFmwHG,304900,4,Chahun Main Ya Naa,Palak Muchhal,71
0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984,audio_features,3yUcJwYu7fXAfqMj9krY6l,218360,4,Thank You,Dido,77
0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984,audio_features,3yUcJwYu7fXAfqMj9krY6l,218360,4,Thank You,Dido,77
0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,audio_features,2gwkD6igEhQbDQegRCcdoB,163320,4,Suge,DaBaby,72
0.717,0.728,11,-5.752,0,0.0591,0.308,0.0,0.235,0.703,102.121,audio_features,4m2QXv3IVkMYP2SEceWiWt,117690,4,Te Fuiste - Remix,Tomy DJ,21
0.768,0.529,1,-6.758,1,0.0405,0.79,0.0,0.2,0.517,119.953,audio_features,609SDGj0txmlAXRrpwee9Y,221947,4,Llegaste Tú,Luis Fonsi,70
0.761,0.75,8,-3.815,1,0.24,0.021,3.23e-06,0.138,0.83,180.051,audio_features,3UVM7rdOSbm2vKDXB9SsWo,228667,4,Manicomio,Cosculluela,72
0.483,0.565,11,-7.954,1,0.0347,0.479,2.13e-06,0.105,0.607,82.653,audio_features,5DnEHJw1mQeCrQS6aIlJwv,281992,4,"Jag Ghoomeya (From ""Sultan"")",Vishal-Shekhar,20
0.566,0.695,7,-3.929,1,0.0284,0.547,0.0,0.923,0.334,95.087,audio_features,44pllb9f5QwcrD2kKc0gS0,188347,4,Que Sorte A Nossa - Live,Matheus & Kauan,65
0.422,0.788,2,-5.157,0,0.035,0.123,0.296,0.837,0.266,132.811,audio_features,1EmjCusN2lTtcRc7iu06pk,238547,4,Der einsame Hirte,Leo Rojas,54
0.824,0.486,5,-5.579,0,0.0458,0.65,0.0,0.135,0.82,97.94,audio_features,5czCFvsdcKKkWdwT2AAAZC,149995,4,Ausência - Ao Vivo | Acústico,Marília Mendonça,55
0.832,0.719,10,-5.427,0,0.0545,0.318,0.000663,0.107,0.329,115.053,audio_features,2gcFOhxQOqAx1OABnxvUZ4,246818,4,Розовое вино,Eldzhey,62
0.68,0.171,0,-11.882,1,0.141,0.945,0.0,0.195,0.6,142.568,audio_features,3mDNXFwKYwfTAjKEq22JgU,123907,4,I Wonder What's Under the Sea (From The Little Mermaid),Missoula Children's Theatre,0
0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,audio_features,2bPGTMB5sFfFYQ2YvSmup0,322340,4,Deutschland,Rammstein,78
0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036,audio_features,7xkQdy0cy5ymoWT7nedvLz,221253,4,Whatcha Say,Jason Derulo,78
0.755,0.865,1,-3.911,1,0.12,0.137,0.0,0.0589,0.936,102.003,audio_features,2sfMjSAOv9mLqEcVXiDReU,193070,4,La Santa,Tomy DJ,15
0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,audio_features,4r9jkMEnArtWGH2rL2FZl0,175918,4,A Tu Merced,Bad Bunny,79
0.531,0.576,7,-6.124,0,0.0359,0.71,1.71e-05,0.0843,0.34,134.148,audio_features,25zwp2av5dhuTfF8dqDGUV,248000,4,Pal - Female,Javed-Mohsin,54
0.664,0.637,2,-4.338,0,0.0508,0.549,0.0,0.277,0.403,93.137,audio_features,2B5hlXEiWAqZ9U6GwuyBSk,255186,4,Bedardi Se Pyaar Ka,Jubin Nautiyal,53
0.523,0.804,3,-5.473,1,0.19,0.0531,0.0,0.0915,0.607,125.358,audio_features,40diyeZMdOrbP20qnIPbdV,227773,5,Roll Up,Wiz Khalifa,46
0.523,0.804,3,-5.473,1,0.19,0.0531,0.0,0.0915,0.607,125.358,audio_features,40diyeZMdOrbP20qnIPbdV,227773,5,Roll Up,Wiz Khalifa,46
0.561,0.66,7,-6.369,1,0.0287,0.434,0.00021,0.0939,0.507,139.995,audio_features,6wnwEbts4sJjwJNFhzTeHO,247714,4,ดึงดัน,Cocktail,44
0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,audio_features,1PS1QMdUqOal0ai3Gt7sDQ,207627,4,Gold Digger,Kanye West,83
0.288,0.713,4,-4.426,0,0.0353,0.00686,0.000158,0.15,0.278,151.788,audio_features,1vl4jCsTEs8basRO7pKQ7f,326827,4,So Far Away,Avenged Sevenfold,65
0.856,0.866,0,-3.494,1,0.159,0.228,0.00154,0.164,0.638,116.005,audio_features,1Bqg4yFeVDJxchh6MjkGKy,192001,4,Chambea,Bad Bunny,70
0.745,0.646,6,-6.987,0,0.17,0.157,0.0,0.338,0.46,79.993,audio_features,2u7mxWSeoqTXndK5e08jMp,203908,4,Nowadays (feat. Landon Cube),Lil Skies,69
0.551,0.286,9,-7.398,1,0.0332,0.752,0.0,0.27,0.408,83.086,audio_features,4pFrn7MBtpwXlsyO5CbCj2,238000,4,Por Tu Maldito Amor,Vicente Fernández,67
0.839,0.627,1,-6.54,1,0.3,0.0608,6.91e-05,0.124,0.538,170.225,audio_features,3UPwQ5Ei5QbOWv1Z8TtpHE,115152,4,How's it going shiteru!?,Ninja We Made It.,1
0.491,0.593,0,-5.975,1,0.0255,0.098,0.0,0.257,0.328,144.142,audio_features,5p0ietGkLNEqx1Z7ijkw5g,231760,4,My Love,Westlife,73
0.491,0.593,0,-5.975,1,0.0255,0.098,0.0,0.257,0.328,144.142,audio_features,5p0ietGkLNEqx1Z7ijkw5g,231760,4,My Love,Westlife,73
0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,audio_features,0FZ4Dmg8jJJAPJnvBIzD9z,228760,4,ZEZE (feat. Travis Scott & Offset),Kodak Black,79
0.272,0.521,8,-7.313,0,0.0307,0.0293,0.000424,0.156,0.124,139.117,audio_features,3pyEWO6mEOzOeMobs5BP6p,469027,4,Eu Navegarei,Gabriela Rocha,64
0.691,0.94,1,-4.814,1,0.0462,0.395,0.0,0.272,0.868,131.985,audio_features,4RlbWEV4oWg1TzsffDyj8f,219759,4,laal Khesari,Khesari Lal Yadav,27
0.614,0.928,8,-4.806,0,0.0516,0.0408,0.00104,0.0845,0.879,172.656,audio_features,4r8lRYnoOGdEi6YyI5OC1o,200560,4,Bye Bye Bye,*NSYNC,70
0.751,0.489,9,-5.321,1,0.0586,0.0221,0.0385,0.0484,0.47,127.997,audio_features,2kmUFYCzycnGRSjZgwCfWo,455625,4,I Could Be The One [Avicii vs Nicky Romero] - Nicktim - Original Mix,Avicii,40
0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975,audio_features,2goLsvvODILDzeeiT4dAoR,239027,4,Believe,Cher,82
0.831,0.719,10,-7.068,0,0.115,0.25,0.00449,0.126,0.852,117.252,audio_features,17o9A94OLNp4vYByqk0xyx,160052,4,Il pulcino Pio - Radio Edit,Pulcino Pio,32
0.645,0.895,11,-9.656,1,0.0815,0.56,8.75e-06,0.0766,0.908,80.182,audio_features,6QLFRAz6PtMo5GNEPRx1xm,446041,4,Tum Mere Bad Mohhabat Ko Taras Jaoge,Sanjna Nagar,4
0.712,0.557,4,-4.861,0,0.115,0.0397,0.0,0.27,0.594,170.079,audio_features,2z9YkcLojiOE7Eu2p9lPZR,171987,4,Normal,Feid,75
0.449,0.598,8,-11.406,1,0.0815,0.589,0.0,0.114,0.886,96.636,audio_features,1VDOo2IV62R7Po62XJZlST,512418,4,Dulhe Ka Sehra - Male Version,Nusrat Fateh Ali Khan,56
0.865,0.69,7,-7.448,1,0.0443,0.285,0.0162,0.225,0.867,121.983,audio_features,4cS2HQ6jK80vqdY9ofpztx,188867,4,She Wolf,Shakira,76
0.568,0.804,0,-6.396,1,0.0336,0.639,0.0,0.514,0.476,113.106,audio_features,07NSyHtBkMt2pb9sJoZxUB,220853,4,É Com Ela Que Eu Estou - Ao Vivo,Cristiano Araújo,63
0.645,0.925,5,-6.069,1,0.138,0.493,1.11e-05,0.137,0.85,115.887,audio_features,72r32Uo87LDvAtERYzpPbv,260389,4,يا جمالك,Saif Nabeel,10
0.603,0.573,1,-5.843,1,0.0502,0.478,0.0,0.0971,0.236,82.941,audio_features,72zHuDxFQTjbL51qJQSA7j,228855,4,"Ranjha (From ""Shershaah"")",Jasleen Royal,78
0.615,0.811,6,-4.316,1,0.144,0.0188,0.0,0.196,0.808,167.995,audio_features,5PEleSkK4p4E1sx3x7cOLt,166560,4,I Just Had Sex,The Lonely Island,63
0.792,0.635,7,-13.94,0,0.0863,0.349,5.92e-06,0.324,0.648,122.004,audio_features,16XEVyPh5NT31CAAqPbxQF,422713,4,Aankhein Khuli,Jatin-Lalit,67
0.792,0.635,7,-13.94,0,0.0863,0.349,5.92e-06,0.324,0.648,122.004,audio_features,16XEVyPh5NT31CAAqPbxQF,422713,4,Aankhein Khuli,Jatin-Lalit,67
0.609,0.674,1,-3.007,0,0.202,0.595,0.0,0.203,0.789,127.656,audio_features,2NHSYwGkAvPHzCinY0KwXo,231261,3,Shape of You - Stormzy Remix,Ed Sheeran,55
0.609,0.674,1,-3.007,0,0.202,0.595,0.0,0.203,0.789,127.656,audio_features,2NHSYwGkAvPHzCinY0KwXo,231261,3,Shape of You - Stormzy Remix,Ed Sheeran,55
0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,audio_features,5hnyJvgoWiQUYZttV4wXy6,267960,4,Chasing Cars,Snow Patrol,84
0.859,0.658,11,-4.79,1,0.159,0.145,0.0,0.12,0.672,100.065,audio_features,6XSqqQIy7Lm7SnwxS4NrGx,195987,4,CLASSY 101,Feid,91
0.721,0.65,0,-6.95,0,0.135,0.0115,0.00014,0.34,0.392,130.487,audio_features,7Ck2si1vtgdPXdKGtWGGXr,179658,5,"The Humma Song (From ""OK Jaanu"")",A.R. Rahman,51
0.671,0.369,2,-9.434,0,0.0323,0.855,7.09e-05,0.371,0.413,119.974,audio_features,6qVDKiB5OBsh7TlevCscNP,188550,4,Sunny,Fujii Kaze,44
0.629,0.581,1,-7.541,0,0.0577,0.548,0.0,0.127,0.388,123.982,audio_features,5cW8MYnf2grO3q6n6U1ByF,195484,4,Derdim Olsun,Reynmen,54
0.683,0.511,7,-7.894,0,0.0641,0.448,0.0,0.175,0.256,95.087,audio_features,6U14lalYsxura0tsoNSvdT,173021,4,Oye,TINI,44
0.894,0.635,2,-6.929,1,0.0473,0.193,0.00105,0.0823,0.428,105.013,audio_features,14wf185UxfNbSy8dwt4r4q,249143,4,MAMACITA,Black Eyed Peas,67
0.785,0.425,10,-6.665,1,0.137,0.0335,4.36e-06,0.108,0.192,174.028,audio_features,5mu1uv8RmzDkF8foePK5qa,166627,4,Kream (feat. Tyga),Iggy Azalea,65
0.63,0.99,0,-1.718,1,0.238,0.0471,0.0,0.53,0.527,148.039,audio_features,4iX4PLLK5tO2H5xqc3dPRh,263012,4,Bhatijwa Ke Mausi Jindabad,Khesari Lal Yadav,40
0.52,0.853,0,-5.249,1,0.0303,0.0446,0.000974,0.144,0.328,91.994,audio_features,1wWTizhNHBG2mE66VB9Gjz,260117,4,Nơi Này Có Anh,Sơn Tùng M-TP,52
0.945,0.239,4,-17.862,1,0.0389,0.372,0.29,0.118,0.583,118.616,audio_features,3Z6cltU0OfbUdSZtZlzKPL,179287,4,Dream Girl,Crisaunt,73
0.58,0.513,2,-5.591,1,0.0323,0.25,0.0,0.284,0.227,83.981,audio_features,0OkAOAGC8viPuEpWKYqAGg,236413,4,Beneath Your Beautiful (feat. Emeli Sandé) - Radio Edit,Labrinth,41
0.6,0.592,1,-4.947,1,0.0545,0.0191,0.0,0.0955,0.0663,130.205,audio_features,08ljt6NCNAgewQaMya1URa,269267,4,Bugatti,Ace Hood,64
0.764,0.739,1,-6.422,1,0.0574,0.403,0.0,0.0821,0.77,132.995,audio_features,0jr6tT2vc4cIFPHb6wufG3,252253,4,Promise (feat. Usher),Romeo Santos,72
0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,audio_features,7FwBtcecmlpc1sLySPXeGE,241307,4,Dancing In the Dark,Bruce Springsteen,81
0.86,0.709,4,-4.717,0,0.0581,0.355,0.0,0.0969,0.531,94.996,audio_features,4SrcC7RYF496LSwl0XKdi1,208440,4,Una en un Millón,Alexis y Fido,65
0.636,0.761,9,-7.752,0,0.035,0.00377,0.00784,0.0851,0.463,120.837,audio_features,023H4I7HJnxRqsc9cqeFKV,285596,4,I Got U,Duke Dumont,69
0.717,0.918,0,-2.638,1,0.0482,0.119,0.0,0.0751,0.962,153.983,audio_features,5ez5dnBBP9SL4DzgHWljpq,170649,4,Corpo Sensual,Pabllo Vittar,42
0.65,0.531,4,-8.335,1,0.0364,0.457,0.0,0.249,0.487,78.946,audio_features,2aBxt229cbLDOvtL7Xbb9x,258133,4,Always Be My Baby,Mariah Carey,75
0.776,0.985,0,-3.549,1,0.0347,0.0894,0.854,0.337,0.96,130.007,audio_features,0jQ4Nb9ylfUheLP9EOpOFk,192373,4,Popcorn,Crazy Frog,58
0.863,0.673,4,-6.576,0,0.1,0.258,0.00271,0.0745,0.821,115.952,audio_features,3D5wnLaeVlCCIPzQOOAirA,237053,4,No Roots,Alice Merton,68
0.626,0.897,6,-3.539,1,0.0583,0.61,0.0,0.756,0.528,137.891,audio_features,3XGQVfqXIa7Re5hfathrIL,197970,4,Amigo Taxista - Ao Vivo,Zé Neto & Cristiano,35
0.471,0.868,1,-2.291,1,0.0295,0.0384,0.0,0.297,0.811,173.969,audio_features,45YBVp6zMwQZRbUDcPzmMB,288013,4,アイネクライネ,Kenshi Yonezu,68
0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015,audio_features,2yLa0QULdQr0qAIvVwN6B5,208187,4,...Ready For It?,Taylor Swift,85
0.909,0.493,3,-6.688,1,0.0735,0.128,0.000147,0.127,0.844,94.016,audio_features,68sQIehHsGohLMgcP5nlND,197120,4,Bella,Wolfine,72
0.57,0.716,7,-6.667,0,0.224,0.146,0.0,0.134,0.593,171.722,audio_features,5v8WLxiQHWQrPSsm5TQSun,221609,4,Tochan,Sidhu Moose Wala,62
0.534,0.981,7,-0.705,1,0.0779,0.164,0.0,0.118,0.824,88.999,audio_features,002if3h4dWtQMwbbhaFkL9,253344,4,Khesari Lal Chhath Geet,Khesari Lal Yadav,17
0.334,0.599,0,-5.742,1,0.0365,0.0468,0.000392,0.205,0.127,161.74,audio_features,32BeYxKPrig1LefHsC0Xuo,151444,3,Happier Than Ever - Edit,Billie Eilish,79
0.625,0.98,5,-4.222,0,0.132,0.11,8.07e-06,0.409,0.408,113.027,audio_features,2ziVTVizQdVNC2QhQhNGvg,218005,4,Ways to Be Wicked,Dove Cameron,63
0.738,0.525,6,-6.126,1,0.0398,0.807,0.0,0.108,0.529,123.939,audio_features,3PHU0ONrcG2jlpABW72egW,299032,4,กลับคำสาหล่า,Mike Piromporn,25
0.559,0.541,10,-5.525,1,0.0313,0.34,4.66e-06,0.102,0.309,83.978,audio_features,4ZTx87kAgEwlPMzoojFZWg,264806,4,Tera Yaar Hoon Main,Rochak Kohli,69
0.793,0.741,1,-6.494,1,0.0393,0.0794,0.00029,0.116,0.856,114.489,audio_features,5yxIenY5kSLlgTr3XGYw9p,220040,4,Rock With You,Michael Jackson,58
0.44,0.489,4,-8.725,1,0.0392,0.254,0.0,0.709,0.239,94.026,audio_features,7aqbM1anoTfbbQKQqwMrER,251611,4,Prioridade,Midian Lima,53
0.779,0.873,0,-5.339,0,0.0583,0.208,0.000399,0.269,0.538,127.951,audio_features,39myQpSqEqJBgkjIfHIkZd,195703,4,Ding Dang,Parth Parekh,21
0.74,0.595,1,-9.082,1,0.0623,0.486,0.0,0.163,0.316,131.96,audio_features,3kG1jgWIDmjJkXhOiOmioO,187273,4,Dime Si Te Acuerdas,Bad Bunny,72
0.486,0.776,0,-3.568,0,0.0355,0.00742,0.0,0.247,0.336,151.636,audio_features,3yHNg0x8GGbNXpmO75MlIE,208421,4,Орлы или вороны,"Максим Фадеев, Григорий Лепс",37
0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,audio_features,1ZAyjvIk9YiD76yYy0TEG6,175230,4,Plug Walk,Rich The Kid,73
0.304,0.552,4,-6.071,1,0.0424,0.132,0.0,0.959,0.137,181.598,audio_features,6sAjEeuP86GxbbWJQ6liLH,238960,4,Mi Peor Error - Primera Fila [En Vivo],Alejandra Guzman,35
0.711,0.508,7,-7.299,1,0.0502,0.0355,0.0,0.141,0.663,98.098,audio_features,4q6dqyGM25sKFU8nYAGRe4,217800,4,Show Me (feat. Chris Brown),Kid Ink,70
0.764,0.59,7,-4.292,1,0.0395,0.129,0.00847,0.0851,0.281,99.996,audio_features,5LciLoxa1gK70yIUeoHgRx,251773,4,To My Love - Tainy Remix,Bomba Estéreo,68
0.72,0.997,2,-2.403,1,0.0625,0.00858,0.122,0.189,0.929,160.024,audio_features,7wKUqlOL9OES7gwPdgUcQl,169500,4,رايحين نسهر - بام بام,Mohamed Ramadan,59
0.72,0.997,2,-2.403,1,0.0625,0.00858,0.122,0.189,0.929,160.024,audio_features,7wKUqlOL9OES7gwPdgUcQl,169500,4,رايحين نسهر - بام بام,Mohamed Ramadan,59
0.601,0.786,1,-3.706,1,0.234,0.213,0.0,0.209,0.79,172.156,audio_features,0nwTMzpatarzvLvtwwzdCt,183267,4,Thunderous,Stray Kids,74
0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,audio_features,6Knv6wdA0luoMUuuoYi2i1,192191,4,My House,Flo Rida,79
0.585,0.759,0,-4.029,0,0.047,0.385,0.0,0.162,0.512,139.986,audio_features,4faUCG0CdNgMx0NkMMseOl,299141,4,Dillagi,Rahat Fateh Ali Khan,60
0.92,0.427,8,-8.419,1,0.057,0.169,0.285,0.107,0.917,106.976,audio_features,0ATIeBo4fQnecpNzm3CUFm,180045,4,UNLOVE (prod. HONNE),Zion.T,51
0.85,0.536,1,-5.161,1,0.0599,0.267,3.89e-05,0.0996,0.505,96.029,audio_features,38RIEav39FGi86jppxO0du,210607,4,Ignorantes,Bad Bunny,72
0.738,0.62,10,-7.413,1,0.066,0.17,0.0,0.0773,0.2,115.046,audio_features,1CWi7KBl7TUIYgIH52KO6f,319587,4,Desperte Sin Ti - Remix,Noriel,56
0.738,0.62,10,-7.413,1,0.066,0.17,0.0,0.0773,0.2,115.046,audio_features,1CWi7KBl7TUIYgIH52KO6f,319587,4,Desperte Sin Ti - Remix,Noriel,56
0.741,0.565,5,-5.448,0,0.108,0.114,0.0,0.205,0.892,134.122,audio_features,3JsydWaf2Ev4ehaLUjj3SY,248133,4,Confident,Justin Bieber,79
